208	203.57	51.79	55.52	59.89	51.79	51.57	92.27	82.97	203.57	49.39	63.83	71.04	83.44	46.98	36.75	44.91	
209	72.50	46.74	56.21	61.98	72.50	46.50	56.05	55.48	95.48	44.60	73.15	80.17	24.14	43.28	47.17	54.17	
210	223.63	41.96	39.11	39.23	45.30	42.31	9.48	10.72	62.45	40.79	77.23	79.13	70.15	40.98	72.41	76.42	
211	15.07	38.22	32.16	32.83	5.22	38.53	3.84	7.91	40.63	42.55	46.15	38.17	28.31	40.28	61.90	67.47	
212	14.15	45.45	33.00	30.65	10.97	45.35	7.78	10.88	78.01	47.13	60.29	53.30	78.01	46.94	50.74	46.65	
213	44.78	36.58	24.53	23.11	44.78	36.91	11.04	9.07	45.07	41.63	78.68	81.23	45.07	39.51	54.46	50.57	
214	26.42	47.47	31.58	23.52	26.42	47.64	25.91	26.56	52.02	48.58	92.43	94.51	58.57	46.58	89.29	95.33	
215	267.29	65.40	43.01	32.12	267.29	64.82	44.87	43.98	14.22	63.95	31.70	27.53	21.46	63.05	16.26	21.90	
216	143.75	81.70	60.42	51.36	143.75	81.70	66.11	68.20	65.06	80.57	110.75	105.76	102.88	82.42	129.27	134.95	
217	158.83	88.69	110.29	120.93	158.83	88.46	83.47	85.10	81.13	85.56	119.42	114.08	106.98	83.98	143.70	148.72	
218	71.04	97.09	77.90	67.98	78.72	97.53	51.89	52.77	99.81	98.96	36.85	30.20	100.30	101.19	141.37	137.56	
219	311.15	115.19	138.16	147.63	116.00	115.60	136.73	130.93	120.80	116.21	183.40	190.14	96.65	114.68	76.10	70.06	
220	308.21	113.81	95.69	88.04	115.03	114.41	115.53	113.75	308.21	114.11	47.79	41.47	308.21	113.09	71.86	65.42	
221	41.50	112.77	92.62	83.45	41.50	113.17	62.36	63.18	223.34	117.82	184.55	190.95	309.33	116.78	194.47	200.86	
222	30.76	96.74	78.28	67.64	52.95	97.46	48.26	49.61	62.40	101.21	37.76	33.49	104.83	103.14	63.33	57.26	
223	45.12	89.09	72.33	61.87	45.12	89.99	39.70	39.79	61.19	96.19	32.66	29.50	28.20	94.08	32.33	25.94	
224	41.38	87.89	69.10	62.16	41.38	88.21	92.42	88.42	43.73	80.29	18.85	12.91	25.54	85.52	51.79	46.23	
225	40.52	75.55	90.62	97.01	40.52	74.98	78.39	74.00	50.91	71.54	32.14	35.02	37.31	68.84	27.07	29.97	
226	51.91	51.98	66.24	73.44	51.91	51.63	58.82	52.54	18.17	46.53	31.94	38.02	83.21	47.81	24.98	27.58	
227	50.35	42.78	20.85	10.51	50.35	42.76	32.61	32.79	75.13	42.90	30.95	34.65	246.20	46.62	104.98	110.38	
228	35.71	35.42	58.53	68.82	35.71	34.95	82.74	79.49	36.43	36.24	39.44	43.23	36.43	35.06	87.22	80.84	
229	79.41	22.83	28.42	34.90	79.41	22.83	29.96	19.42	122.86	22.28	86.57	93.67	20.67	20.86	79.16	85.03	
230	52.14	25.32	42.50	51.91	44.50	25.68	75.36	64.72	135.17	25.01	68.78	73.70	22.38	19.85	68.89	75.91	
231	35.26	23.81	30.72	35.89	35.26	23.81	28.88	20.42	99.59	23.46	70.22	78.96	60.67	23.75	56.25	60.77	
232	39.82	27.49	9.83	2.03	39.82	27.49	34.81	26.91	90.07	27.91	23.03	19.02	57.34	31.37	44.05	50.09	
233	46.72	44.74	56.10	63.96	46.72	43.67	48.99	45.41	79.05	40.68	51.33	58.70	73.41	37.09	35.83	42.91	
234	42.15	50.04	43.67	40.90	12.09	51.31	48.69	42.77	63.38	52.61	12.94	10.91	29.36	50.16	18.76	24.29	
235	70.72	66.30	78.75	83.61	70.72	66.74	66.44	62.57	51.45	67.01	41.54	46.71	43.44	64.58	5.74	13.47	
236	151.31	76.77	91.30	99.65	151.31	76.89	127.71	126.68	176.56	74.92	45.22	51.10	49.43	72.60	78.32	80.85	
237	174.00	74.00	65.17	63.67	174.00	73.69	104.06	96.52	174.00	73.77	42.23	48.10	18.82	70.30	4.49	2.66	
238	57.26	59.02	70.57	76.74	57.26	58.47	55.43	54.20	62.62	55.60	47.31	53.02	73.49	57.16	17.54	23.28	
239	193.10	55.21	54.04	56.56	193.10	54.70	94.89	85.84	49.82	52.14	53.22	60.29	80.20	53.03	111.36	118.55	
240	119.05	49.83	59.19	66.52	119.05	49.82	44.99	43.87	198.58	47.60	36.10	37.96	83.37	45.70	34.22	41.41	
241	63.41	42.40	51.81	57.50	63.41	41.88	19.59	15.29	89.54	41.01	70.41	77.97	18.53	41.99	48.50	55.54	
242	40.31	38.29	36.05	39.78	40.31	38.29	69.60	66.07	77.30	37.54	74.63	77.38	47.52	36.91	71.44	77.77	
243	74.56	43.79	32.92	30.43	74.56	43.91	6.29	9.00	61.78	43.67	55.64	48.88	78.38	44.61	71.42	76.77	
244	20.88	53.58	37.80	31.15	24.41	53.41	20.02	24.65	32.56	52.20	58.22	58.53	49.67	52.83	46.15	51.30	
245	36.22	63.76	43.30	34.93	36.22	63.76	36.21	38.77	263.42	66.56	124.95	131.79	73.05	61.31	30.90	36.86	
246	91.16	80.44	87.01	90.43	91.16	81.39	55.16	57.65	45.47	78.98	48.22	45.36	112.25	81.87	92.37	89.81	
247	73.02	91.24	71.20	61.83	73.02	90.83	73.75	75.57	21.05	93.21	45.57	39.11	27.99	91.20	12.51	5.99	
248	305.31	104.83	128.37	138.65	305.31	104.85	140.31	132.71	86.51	101.22	47.90	40.35	115.03	104.77	152.29	157.59	
249	313.03	111.37	90.54	80.83	313.03	111.43	97.74	98.88	313.03	113.29	145.34	139.39	313.03	114.68	163.98	169.15	
250	22.85	108.90	87.43	76.01	22.85	108.99	65.47	65.47	102.40	110.99	48.69	41.01	102.59	110.14	34.47	27.34	
251	305.92	107.44	130.49	140.58	108.00	107.69	135.03	127.99	207.28	109.25	174.85	182.30	305.92	108.53	189.28	195.92	
252	21.91	97.82	75.59	65.06	21.91	97.42	53.37	53.17	300.00	101.03	169.13	175.48	300.00	101.68	182.46	189.84	
253	186.66	89.72	111.84	123.38	186.66	89.16	138.31	136.41	33.87	86.06	27.36	19.63	77.04	88.20	170.40	177.81	
254	16.62	79.04	56.92	44.96	16.62	79.07	46.67	45.07	283.61	82.93	149.11	155.79	283.61	83.50	165.47	172.96	
255	28.81	67.45	44.52	33.53	28.81	67.44	39.64	38.53	117.59	71.61	134.39	140.77	5.85	68.19	17.49	22.83	
256	58.69	54.73	32.84	23.48	58.69	55.15	42.87	41.91	59.40	55.95	27.48	23.18	59.40	56.45	11.13	17.09	
257	49.11	45.56	51.07	56.23	49.11	45.56	45.38	43.35	20.83	47.62	27.56	21.38	23.50	43.15	12.07	11.54	
258	31.47	39.14	44.15	47.92	22.14	39.14	24.55	22.28	37.50	40.05	42.46	43.21	30.10	36.71	39.85	44.99	
259	27.46	25.65	17.52	20.26	27.46	25.96	22.33	13.31	27.66	22.62	34.47	28.49	10.04	22.87	47.90	45.21	
260	25.71	23.83	27.09	34.66	25.71	23.14	27.09	18.23	54.12	22.26	36.15	30.17	102.11	18.13	64.58	70.82	
261	42.71	21.87	32.71	38.33	26.16	22.82	34.86	25.68	96.51	24.63	58.83	66.39	27.72	27.49	55.12	48.32	
262	184.97	32.79	29.33	32.59	35.39	33.68	25.37	22.22	75.80	28.71	44.55	51.79	25.66	30.71	35.37	37.85	
263	61.44	42.83	30.96	28.10	21.10	43.79	58.05	49.50	79.96	43.29	31.20	38.14	53.54	40.85	34.52	39.36	
264	164.08	55.88	42.15	39.16	164.08	55.79	79.44	72.41	164.08	54.45	24.88	33.17	51.91	50.55	54.62	59.21	
265	40.33	59.01	44.58	38.95	44.78	58.95	77.76	70.46	9.34	55.52	12.79	20.28	9.34	57.54	29.91	26.60	
266	153.40	67.03	50.91	45.94	153.40	67.01	85.02	79.08	73.78	64.87	17.78	24.94	40.05	65.15	49.39	53.10	
267	158.95	69.15	88.80	99.76	158.95	68.90	122.22	121.07	149.62	64.93	10.88	17.15	41.69	63.76	43.57	47.12	
268	153.59	59.59	41.85	34.54	153.59	59.34	79.16	72.10	153.59	60.79	12.96	20.34	46.60	58.77	44.49	48.34	
269	60.44	58.02	42.34	35.01	60.44	58.62	6.08	6.43	72.80	60.63	14.49	22.81	101.47	62.92	139.20	146.63	
270	64.29	61.66	43.84	36.71	64.29	61.40	80.91	73.17	152.75	59.82	25.25	32.04	44.05	58.12	45.49	49.69	
